started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-12-22 07:42:58.307000+00:00,2023-12-22 08:00:25.193000+00:00,1046,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-22 07:43:22.417000+00:00,2023-12-22 08:03:21.064000+00:00,1198,2346,Gamle Bergen,Utenfor nordre inngang til museet,60.41830821831951,5.309946203281243,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2023-12-22 07:48:04.060000+00:00,2023-12-22 08:01:30.947000+00:00,806,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2023-12-22 07:50:30.007000+00:00,2023-12-22 08:03:25.068000+00:00,775,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 07:50:37.404000+00:00,2023-12-22 08:00:01.089000+00:00,563,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-22 07:51:08.177000+00:00,2023-12-22 07:54:48.792000+00:00,220,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2023-12-22 07:52:10.170000+00:00,2023-12-22 07:59:08.309000+00:00,418,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,797,John Lunds plass,John Lunds plass,60.38824732496974,5.324558211682643
2023-12-22 07:53:10.632000+00:00,2023-12-22 08:04:36.888000+00:00,686,645,Odontologen,Utenfor Odentologen,60.38103776618004,5.35905189499951,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2023-12-22 07:53:41.813000+00:00,2023-12-22 07:56:52.813000+00:00,191,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-22 07:53:54.165000+00:00,2023-12-22 08:01:43.033000+00:00,468,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-22 07:56:14.813000+00:00,2023-12-22 08:04:53.589000+00:00,518,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-22 07:57:21.572000+00:00,2023-12-22 08:00:07.499000+00:00,165,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2023-12-22 07:58:15.216000+00:00,2023-12-22 08:12:49.958000+00:00,874,1887,Puddefjordsbroen,ved Bredalsmarken 15,60.38591618700343,5.319206933440256,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2023-12-22 07:59:11.818000+00:00,2023-12-22 08:20:50.903000+00:00,1299,809,Skutevikstorget,På sørsiden av torget,60.40222876911276,5.320744723528605,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2023-12-22 08:01:45.346000+00:00,2023-12-22 08:08:56.171000+00:00,430,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2023-12-22 08:03:37.277000+00:00,2023-12-22 08:10:22.425000+00:00,405,69,Laksevåg v/Kirkebukten,Parkeringsplass ved Coop Extra,60.386068777690944,5.3001083072740585,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2023-12-22 08:04:12.136000+00:00,2023-12-22 08:11:11.593000+00:00,419,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 08:11:02.599000+00:00,2023-12-22 08:21:14.256000+00:00,611,132,Nøstetorget,Sukkerhusbryggen,60.3921816648884,5.315016280520865,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-22 08:18:45.760000+00:00,2023-12-22 08:29:56.404000+00:00,670,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,791,Busstasjonen 4 Sør,Mot ADO,60.387058789354164,5.335633911730724
2023-12-22 08:22:22.995000+00:00,2023-12-22 08:29:35.945000+00:00,432,298,Østre Murallmenningen øvre,Østre Murallmenningen / Markeveien,60.39397677863768,5.318713236118583,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2023-12-22 08:24:15.814000+00:00,2023-12-22 08:27:04.878000+00:00,169,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2023-12-22 08:25:54.253000+00:00,2023-12-22 08:32:16.994000+00:00,382,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 08:29:33.339000+00:00,2023-12-22 08:38:43.662000+00:00,550,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-22 08:32:42.904000+00:00,2023-12-22 08:36:55.120000+00:00,252,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2023-12-22 08:34:22.706000+00:00,2023-12-22 08:38:27.517000+00:00,244,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 08:39:37.321000+00:00,2023-12-22 08:49:27.036000+00:00,589,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,1887,Puddefjordsbroen,ved Bredalsmarken 15,60.38591618700343,5.319206933440256
2023-12-22 08:41:46.279000+00:00,2023-12-22 09:05:30.794000+00:00,1424,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-22 08:45:06.099000+00:00,2023-12-22 09:00:50.230000+00:00,944,70,Laksevåg senter,Ved inngangen til Laksevåg senter,60.38963215691683,5.286516470683409,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2023-12-22 08:49:04.688000+00:00,2023-12-22 08:52:11.722000+00:00,187,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2023-12-22 08:50:46.695000+00:00,2023-12-22 08:53:40.627000+00:00,173,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2023-12-22 08:52:00.633000+00:00,2023-12-22 09:03:18.034000+00:00,677,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 08:52:04.898000+00:00,2023-12-22 08:59:37.268000+00:00,452,799,HF-Bygget,Sydnesplassen,60.387853713374845,5.318712852428234,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2023-12-22 09:08:01.349000+00:00,2023-12-22 09:12:23.798000+00:00,262,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2023-12-22 09:08:13.736000+00:00,2023-12-22 09:17:49.961000+00:00,576,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,1048,Øvre Korskirkeallmenning,På venstre side av allmenning,60.395099485721786,5.328645087376344
2023-12-22 09:08:34.762000+00:00,2023-12-22 09:16:06.748000+00:00,451,1047,Welhavens gate 64,Langs gatetun,60.38445114789948,5.324440726278226,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2023-12-22 09:11:34.044000+00:00,2023-12-22 09:15:53.850000+00:00,259,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297
2023-12-22 09:12:45.492000+00:00,2023-12-22 09:28:55.098000+00:00,969,799,HF-Bygget,Sydnesplassen,60.387853713374845,5.318712852428234,70,Laksevåg senter,Ved inngangen til Laksevåg senter,60.38963215691683,5.286516470683409
2023-12-22 09:14:26.266000+00:00,2023-12-22 09:17:36.715000+00:00,190,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-22 09:14:34.353000+00:00,2023-12-22 09:19:42.015000+00:00,307,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,1891,Rosenbergsgaten,I nærheten av Rosenbergsgaten 34,60.38904687509401,5.321882967938819
2023-12-22 09:14:41.380000+00:00,2023-12-22 09:23:51.153000+00:00,549,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2023-12-22 09:17:41.114000+00:00,2023-12-22 09:24:31.443000+00:00,410,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2023-12-22 09:22:07.395000+00:00,2023-12-22 09:56:05.598000+00:00,2038,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-22 09:22:10.128000+00:00,2023-12-22 09:25:57.728000+00:00,227,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2023-12-22 09:29:06.117000+00:00,2023-12-22 09:40:50.406000+00:00,704,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823
2023-12-22 09:29:47.557000+00:00,2023-12-22 09:33:26.956000+00:00,219,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-12-22 09:30:15.149000+00:00,2023-12-22 09:46:34.511000+00:00,979,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857
2023-12-22 09:31:19.409000+00:00,2023-12-22 09:35:10.675000+00:00,231,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 09:34:24.567000+00:00,2023-12-22 09:41:40.315000+00:00,435,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2023-12-22 09:35:11.664000+00:00,2023-12-22 09:40:11.498000+00:00,299,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2023-12-22 09:36:29.490000+00:00,2023-12-22 09:40:05.361000+00:00,215,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2023-12-22 09:40:48.439000+00:00,2023-12-22 09:46:50.289000+00:00,361,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2023-12-22 09:44:21.216000+00:00,2023-12-22 09:51:10.975000+00:00,409,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2023-12-22 09:51:27.629000+00:00,2023-12-22 10:58:27.999000+00:00,4020,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 09:53:11.446000+00:00,2023-12-22 10:07:20.196000+00:00,848,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261
2023-12-22 09:53:55.700000+00:00,2023-12-22 10:07:43.396000+00:00,827,212,Klosteret,Strangehagen,60.395137943082446,5.314946630388022,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2023-12-22 09:57:28.424000+00:00,2023-12-22 10:00:34.354000+00:00,185,1891,Rosenbergsgaten,I nærheten av Rosenbergsgaten 34,60.38904687509401,5.321882967938819,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857
2023-12-22 09:57:34.525000+00:00,2023-12-22 10:10:18.870000+00:00,764,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2023-12-22 09:57:35.782000+00:00,2023-12-22 10:04:24.989000+00:00,409,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,132,Nøstetorget,Sukkerhusbryggen,60.3921816648884,5.315016280520865
2023-12-22 10:05:24.073000+00:00,2023-12-22 10:11:29.918000+00:00,365,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-22 10:08:24.338000+00:00,2023-12-22 10:13:17.456000+00:00,293,1891,Rosenbergsgaten,I nærheten av Rosenbergsgaten 34,60.38904687509401,5.321882967938819,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995
2023-12-22 10:11:47.397000+00:00,2023-12-22 10:17:33.691000+00:00,346,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2023-12-22 10:16:00.731000+00:00,2023-12-22 10:19:53.115000+00:00,232,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2023-12-22 10:20:28.958000+00:00,2023-12-22 10:30:25.045000+00:00,596,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2023-12-22 10:24:02.589000+00:00,2023-12-22 10:29:28.438000+00:00,325,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2023-12-22 10:26:42.260000+00:00,2023-12-22 10:34:27.637000+00:00,465,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
2023-12-22 10:32:29.070000+00:00,2023-12-22 10:40:44.421000+00:00,495,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 10:33:45.854000+00:00,2023-12-22 10:39:36.337000+00:00,350,795,Fosswinckels gate,I gågate,60.38658166593217,5.327978744635743,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2023-12-22 10:37:24.491000+00:00,2023-12-22 10:52:51.714000+00:00,927,2346,Gamle Bergen,Utenfor nordre inngang til museet,60.41830821831951,5.309946203281243,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 10:40:55.166000+00:00,2023-12-22 10:46:50.086000+00:00,354,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-22 10:44:32.186000+00:00,2023-12-22 10:53:11.458000+00:00,519,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-22 10:47:12.702000+00:00,2023-12-22 10:55:57.960000+00:00,525,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2023-12-22 10:55:24.680000+00:00,2023-12-22 12:29:59.217000+00:00,5674,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536
2023-12-22 10:59:31.633000+00:00,2023-12-22 11:06:30.485000+00:00,418,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,1892,Neumanns gate II,Nær Neumanns gate 25,60.39097915423838,5.320656172070585
2023-12-22 10:59:42.497000+00:00,2023-12-22 11:08:28.359000+00:00,525,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2023-12-22 10:59:47.831000+00:00,2023-12-22 11:05:30.589000+00:00,342,212,Klosteret,Strangehagen,60.395137943082446,5.314946630388022,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2023-12-22 11:00:42.109000+00:00,2023-12-22 11:13:04.407000+00:00,742,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702
2023-12-22 11:01:07.983000+00:00,2023-12-22 11:13:54.688000+00:00,766,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702
2023-12-22 11:01:47.681000+00:00,2023-12-22 11:09:13.341000+00:00,445,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2023-12-22 11:03:40.227000+00:00,2023-12-22 11:12:50.243000+00:00,550,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2023-12-22 11:14:19.816000+00:00,2023-12-22 11:29:18.279000+00:00,898,69,Laksevåg v/Kirkebukten,Parkeringsplass ved Coop Extra,60.386068777690944,5.3001083072740585,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2023-12-22 11:20:55.870000+00:00,2023-12-22 11:24:57.133000+00:00,241,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2023-12-22 11:34:10.520000+00:00,2023-12-22 11:39:00.401000+00:00,289,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536
2023-12-22 11:35:42.211000+00:00,2023-12-22 11:45:02.576000+00:00,560,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2023-12-22 11:40:20.629000+00:00,2023-12-22 11:42:43.308000+00:00,142,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365
2023-12-22 11:43:49.636000+00:00,2023-12-22 11:47:21.379000+00:00,211,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799
2023-12-22 11:48:17.043000+00:00,2023-12-22 11:56:52.667000+00:00,515,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,1891,Rosenbergsgaten,I nærheten av Rosenbergsgaten 34,60.38904687509401,5.321882967938819
2023-12-22 11:49:52.017000+00:00,2023-12-22 12:12:25.300000+00:00,1353,69,Laksevåg v/Kirkebukten,Parkeringsplass ved Coop Extra,60.386068777690944,5.3001083072740585,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955
2023-12-22 11:55:08.393000+00:00,2023-12-22 12:08:39.719000+00:00,811,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-22 12:05:52.111000+00:00,2023-12-22 12:23:57.928000+00:00,1085,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-22 12:09:24.151000+00:00,2023-12-22 12:12:28.977000+00:00,184,793,Zander Kaaes gate,Zander Kaaes Hotel,60.390108717939874,5.3353874337574325,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2023-12-22 12:22:14.968000+00:00,2023-12-22 12:27:56.572000+00:00,341,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2023-12-22 12:28:23.041000+00:00,2023-12-22 13:27:23.687000+00:00,3540,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2023-12-22 12:32:24.431000+00:00,2023-12-22 12:38:09.749000+00:00,345,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2023-12-22 12:36:06.234000+00:00,2023-12-22 12:40:22.123000+00:00,255,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 12:48:27.722000+00:00,2023-12-22 12:58:17.556000+00:00,589,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-12-22 13:00:03.030000+00:00,2023-12-22 13:08:12.956000+00:00,489,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-22 13:00:03.486000+00:00,2023-12-22 13:03:57.444000+00:00,233,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2023-12-22 13:00:27.697000+00:00,2023-12-22 13:07:11.624000+00:00,403,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2023-12-22 13:01:35.560000+00:00,2023-12-22 13:12:47.758000+00:00,672,645,Odontologen,Utenfor Odentologen,60.38103776618004,5.35905189499951,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155
2023-12-22 13:02:12.857000+00:00,2023-12-22 13:12:43.549000+00:00,630,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-12-22 13:12:03.226000+00:00,2023-12-22 13:23:37.706000+00:00,694,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2023-12-22 13:12:56.399000+00:00,2023-12-22 13:23:23.432000+00:00,627,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2023-12-22 13:16:35.609000+00:00,2023-12-22 13:19:28.632000+00:00,173,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2023-12-22 13:16:51.211000+00:00,2023-12-22 13:27:20.039000+00:00,628,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2023-12-22 13:17:32.855000+00:00,2023-12-22 13:37:01.853000+00:00,1168,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-12-22 13:21:11.869000+00:00,2023-12-22 13:27:31.125000+00:00,379,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2023-12-22 13:24:22.451000+00:00,2023-12-22 13:36:22.373000+00:00,719,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2023-12-22 13:25:34.901000+00:00,2023-12-22 13:36:31.364000+00:00,656,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741
2023-12-22 13:26:11.234000+00:00,2023-12-22 13:37:10.330000+00:00,659,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565
2023-12-22 13:30:06.424000+00:00,2023-12-22 13:36:06.095000+00:00,359,1887,Puddefjordsbroen,ved Bredalsmarken 15,60.38591618700343,5.319206933440256,132,Nøstetorget,Sukkerhusbryggen,60.3921816648884,5.315016280520865
